image_path,phase_label,movement_type
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0199.jpeg,Split,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0200.jpeg,Split,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0201.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0202.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0203.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0204.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0205.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0206.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0207.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0208.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0209.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0210.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0211.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0212.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0213.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0214.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0215.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0216.jpeg,Catch2,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0217.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0218.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0219.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0220.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0221.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0222.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0223.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0224.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0225.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0226.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0227.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0228.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0229.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0230.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0231.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0232.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0233.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0234.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0235.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0236.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0237.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0238.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0239.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0240.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0241.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0242.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0243.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0244.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0245.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0246.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0247.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0248.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0249.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0250.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0251.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0252.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0253.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0254.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0255.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0256.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0257.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0258.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0259.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0260.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0261.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0262.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0263.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0264.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0265.jpeg,Recovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0632.jpeg,nothing,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0633.jpeg,nothing,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0634.jpeg,nothing,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0635.jpeg,nothing,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0636.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0637.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0638.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0639.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0640.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0641.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0642.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0643.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0644.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0645.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0646.jpeg,start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0647.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0648.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0649.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0650.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0651.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0652.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0653.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0654.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0655.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0656.jpeg,first_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0657.jpeg,Transition,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0658.jpeg,Transition,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0659.jpeg,Transition,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0660.jpeg,Transition,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0661.jpeg,second_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0662.jpeg,second_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0663.jpeg,second_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0664.jpeg,second_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0665.jpeg,second_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0666.jpeg,second_pull,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0667.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0668.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0669.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0670.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0671.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0672.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0673.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0674.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0675.jpeg,Turnover,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0676.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0677.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0678.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0679.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0680.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0681.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0682.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0683.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0684.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0685.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0686.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0687.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0688.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0689.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0690.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0691.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0692.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0693.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0694.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0695.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0696.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0697.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0698.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0699.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0700.jpeg,catch1,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0701.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0702.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0703.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0704.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0705.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0706.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0707.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0708.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0709.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0710.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0711.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0712.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0713.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0714.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0715.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0716.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0717.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0718.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0719.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0720.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0721.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0722.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0723.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0724.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0725.jpeg,FirstRecovery,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0726.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0727.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0728.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0729.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0730.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0731.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0732.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0733.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0734.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0735.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0736.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0737.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0738.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0739.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0740.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0741.jpeg,End_&_Start,FCJ
processed_data\Player 1\FCJ\Player01_FCJ_Set_01\Player01_FCJ_40Kg_front_view\skeletons\skeleton_frame_0742.jpeg,End_&_Start,FCJ
